caseid,untrustworthy_n_pre,untrustworthy_n_test,total_n_pre,total_n_test,untrustworthy_flag_pre,untrustworthy_flag_test,election_untrustworthy_n_pre,election_untrustworthy_n_test,election_untrustworthy_flag_pre,election_untrustworthy_flag_test,percentage_of_total_pre,percentage_of_total_test,college,trump_support,female,non_white,knowledge,interest,age4_30_44,age4_45_64,age4_65,age4_under_30,race4_black,race4_hispanic,race4_other,race4_white,educ4_college_grad,educ4_hs_or_less,educ4_postgrad,educ4_some_college,weight,won_election_trump,trump_support_pre
1225503137,1,9,945,4580,1,1,1,7,1,1,0.00105820105820105,0.0019650655021834,1,1,1,0,3,4,1,0,0,0,0,0,0,1,1,0,0,0,0.648863908044018,0,1
1225503417,7,24,339,1671,1,1,0,0,0,0,0.02064896755162242,0.01436265709156194,0,1,1,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.325094176498252,1,1
1225503533,0,0,2786,7493,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,1,0,0,0,1,0.956515340847612,0,0
1225504503,0,0,3511,9511,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,1,0,1,0,0,0.703826282340527,0,0
1225505391,0,0,2721,12207,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.517068911072594,1,1
1225509573,0,0,2678,16879,0,0,0,0,0,0,0,0,1,0,1,0,2,4,1,0,0,0,0,0,0,1,0,0,1,0,0.529603565385504,0,0
1225509805,1,8,9348,28700,1,1,0,0,0,0,1.069747539580659e-4,2.7874564459930314e-4,0,0,1,0,4,4,1,0,0,0,0,0,0,1,0,0,0,1,0.423229462352929,0,0
1225518031,0,0,557,328,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,1,0,0,0,1,1,0,0,0,1.78857713793392,0,0
1225518063,0,0,87,128,0,0,0,0,0,0,0,0,1,0,0,0,4,4,1,0,0,0,0,0,0,1,1,0,0,0,0.512378229080326,0,0
1225528659,1,2,5898,18519,1,1,0,0,0,0,1.69548999660902e-4,1.079971920730061e-4,0,0,1,0,2,3,1,0,0,0,0,0,0,1,0,0,0,1,1.30641071943527,0,0
1225532533,0,0,2065,9050,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,1,0,0,0,1,0.590078817952668,0,0
1225532629,5,1,2336,7036,1,1,0,0,0,0,0.0021404109589041,1.421262080727686e-4,0,1,0,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.156835481669034,1,1
1225547307,15,9,27469,80782,1,1,2,2,2,1,5.460701154028177e-4,1.1141095788665792e-4,0,0,0,0,3,4,1,0,0,0,0,0,0,1,0,0,0,1,0.665921723263085,0,0
1225547651,1,2,2503,3998,1,1,0,0,0,0,3.995205753096285e-4,5.002501250625312e-4,1,0,0,1,3,4,0,1,0,0,1,0,0,0,0,0,1,0,0.451776861914069,0,0
1225547659,8,9,9512,23417,1,1,1,3,1,1,8.410428931875525e-4,3.843361660332237e-4,0,0,1,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.287604880428907,0,0
1225547673,0,3,2388,4007,0,1,0,0,0,0,0,7.486897928624906e-4,1,0,0,1,4,3,1,0,0,0,0,0,1,0,1,0,0,0,1.90116766986286,0,0
1225547711,0,5,568,1424,0,1,0,0,0,0,0,0.00351123595505617,1,1,0,0,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.588233952936575,1,1
1225549369,14,63,12423,31869,1,1,4,18,4,1,0.00112694196248893,0.00197684269980231,1,1,1,1,4,3,1,0,0,0,0,0,1,0,1,0,0,0,2.81424947409467,0,1
1225550129,0,2,9718,31640,0,1,0,0,0,0,0,6.321112515802781e-5,1,0,1,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.254154838088786,0,0
1225550197,0,1,9013,21386,0,1,0,0,0,0,0,4.6759562330496584e-5,0,1,0,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.475047979728328,0,0
1225550207,0,0,1809,2600,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,1,0,0,0,0,0,1,0,0,0,1,1.5347198722256,1,1
1225550215,2,3,7194,16490,1,1,1,0,1,0,2.7800945232137893e-4,1.8192844147968463e-4,0,0,1,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.231307077337476,0,0
1225550229,1,0,1573,4015,1,0,0,0,0,0,6.357279084551812e-4,0,0,1,1,1,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0.926511542780597,0,1
1225551267,23,144,3032,9056,1,1,0,0,0,0,0.00758575197889182,0.01590106007067137,0,1,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.791588382590513,1,1
1225552049,0,0,213,102,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.345994985212976,0,0
1225562285,0,0,1339,3128,0,0,0,0,0,0,0,0,1,0,1,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0.102586250700567,0,0
1225582647,0,0,25467,60549,0,0,0,0,0,0,0,0,1,0,0,0,4,4,1,0,0,0,0,0,0,1,1,0,0,0,0.234466014381662,0,0
1225590681,0,0,9453,13939,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0.233968220701252,0,0
1225592795,0,1,348,1837,0,1,0,0,0,0,0,5.443658138268917e-4,1,0,1,0,3,4,1,0,0,0,0,0,0,1,0,0,1,0,0.477997418251717,0,0
1225592807,0,0,2963,7842,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.253601533813438,0,0
1225592813,12,20,7118,18867,1,1,0,0,0,0,0.00168586681652149,0.00106005194254518,0,1,0,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.567474410603755,1,1
1225592827,0,3,829,832,0,1,0,0,0,0,0,0.00360576923076923,0,0,1,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0.253601533813438,0,0
1225592831,0,0,1031,44640,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0,1,0,0,0,0,0,1,0,0,0,1,0.325094176498252,0,1
1225592851,0,0,599,3105,0,0,0,0,0,0,0,0,1,0,1,0,3,3,1,0,0,0,0,0,0,1,1,0,0,0,1.45196833959979,0,0
1225592853,69,354,1712,5301,1,1,26,184,26,1,0.04030373831775701,0.06677985285795134,0,0,1,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.339698164001695,0,0
1225595477,0,0,5234,9134,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.306351595169879,0,0
1225595479,0,0,606,693,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,1,0,0,0,0,0,1,0,1,0,0,0.555042321695657,1,1
1225595485,0,0,15528,4753,0,0,0,0,0,0,0,0,0,1,1,0,4,2,0,1,0,0,0,0,0,1,0,0,0,1,2.26624211008127,0,1
1225595499,0,2,255,927,0,1,0,0,0,0,0,0.00215749730312837,1,0,1,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0.327529495641434,0,0
1225596537,4,1,22938,66253,1,1,0,0,0,0,1.743831197140117e-4,1.5093656136325905e-5,0,1,0,0,2,4,0,0,1,0,0,0,0,1,0,1,0,0,1.15050456067715,1,1
1225596971,0,1,2800,6010,0,1,0,0,0,0,0,1.663893510815308e-4,1,0,0,0,4,4,1,0,0,0,0,0,0,1,1,0,0,0,0.234466014381662,0,0
1225606241,0,0,835,2731,0,0,0,0,0,0,0,0,1,0,1,1,3,4,0,1,0,0,0,1,0,0,1,0,0,0,0.294277030473271,0,0
1225606311,0,0,4875,13863,0,0,0,0,0,0,0,0,1,0,0,1,2,3,0,1,0,0,1,0,0,0,1,0,0,0,1.23815486336635,0,0
1225613935,0,0,284,948,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0.470082309313646,0,0
1225626883,0,0,0,38,0,0,0,0,0,0,NA,0,0,0,1,0,3,4,0,0,1,0,0,0,0,1,0,1,0,0,0.688708212449249,0,0
1225626885,5,1,20161,40163,1,1,0,0,0,0,2.48003571251426e-4,2.4898538455792647e-5,0,1,1,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.325094176498252,1,1
1225626919,0,0,11,8589,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0.357205921853278,1,1
1225626925,0,0,2930,10836,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,1,0,0,0,0,1,0,0,0,1,0.973336587435047,0,0
1225626927,0,0,0,2,0,0,0,0,0,0,NA,0,0,0,0,1,3,4,0,1,0,0,0,0,1,0,0,0,0,1,0.282634479977616,0,0
1225631147,1,0,17129,30283,1,0,0,0,0,0,5.838052425710783e-5,0,0,0,0,0,3,4,1,0,0,0,0,0,0,1,0,0,0,1,0.471681843577983,0,0
1225631173,0,0,262,1338,0,0,0,0,0,0,0,0,1,1,1,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,3.80400877111966,1,1
1225631175,0,0,8806,30578,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0.488922880372731,0,0
1225631187,0,1,3712,10006,0,1,0,0,0,0,0,9.994003597841297e-5,0,0,1,0,4,4,0,1,0,0,0,0,0,1,0,1,0,0,0.468954797645472,0,0
1225631189,0,0,2419,7648,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.475047979728328,0,1
1225632865,2,3,12813,30671,1,1,0,0,0,0,1.560914696011863e-4,9.781226565811351e-5,0,1,1,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,5.98549706624597,1,1
1225633381,12,9,14895,50593,1,1,0,0,0,0,8.056394763343404e-4,1.7789022196746586e-4,0,0,1,0,3,4,0,1,0,0,0,0,0,1,0,1,0,0,0.468954797645472,0,0
1225633393,0,0,3660,1181,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,1,0,0,0,0,1,0,1,0,0,1.25227380340317,1,1
1225654569,0,0,743,1449,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,1,0.956515340847612,0,0
1225654683,0,0,199,414,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,1,0,0,0,1,0.398862391422778,0,0
1225662211,0,0,2148,7592,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,0,0,1,0,0,0,1,0,0,1,0,0.650050962935633,0,0
1225674995,0,0,382,1119,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,0,0,0,1,0,0,0,0,0,0,1,0.784508989518958,0,0
1225676575,0,0,487,4963,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,0,1,0,1,0,0,0,1,0,0,0,0.977878088219799,0,0
1225676583,0,2,11710,29692,0,1,0,0,0,0,0,6.735821096591675e-5,0,0,1,0,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0.401728983635492,0,0
1225676589,0,0,3136,7963,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,1,0,1,0,0,0,1,0,0,0,1.37292881926104,0,0
1225676591,0,0,28,5,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.298085572355588,0,0
1225676605,80,112,4346,7123,1,1,0,0,0,0,0.01840773124712379,0.01572371191913519,0,1,0,1,4,2,0,0,1,0,0,0,1,0,0,0,0,1,3.95588262932385,1,1
1225676619,0,0,1292,5230,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,1,0,0,0,0,0,1,0,1,0,0,3.11150983967508,0,1
1225677019,0,0,321,1223,0,0,0,0,0,0,0,0,1,0,1,0,4,4,1,0,0,0,0,0,0,1,1,0,0,0,0.205348629940807,0,0
1225678081,3,5,2116,4239,1,1,0,0,0,0,0.00141776937618147,0.0011795234725171,0,0,1,0,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0.791631289042117,0,0
1225678975,0,0,1770,483,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.336612009303302,0,0
1225679133,0,0,15,63,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,0,1,0,0,0,0,1,0,1,0,0,2.9058280009079702,0,1
1225679211,6,70,3285,10012,1,1,0,1,0,1,0.00182648401826484,0.00699161006791849,0,1,1,0,2,3,0,1,0,0,0,0,0,1,0,0,0,1,1.10021101128718,0,1
1225679925,0,0,225,2445,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0.590023596276961,0,1
1225680353,1,12,9563,25391,1,1,0,4,0,1,1.0456969570218552e-4,4.726084045527942e-4,0,1,1,0,1,3,0,1,0,0,0,0,0,1,0,1,0,0,3.11150983967508,1,1
1225685347,0,1,911,1286,0,1,0,0,0,0,0,7.776049766718507e-4,1,1,0,1,3,3,1,0,0,0,0,1,0,0,1,0,0,0,2.69795926280793,0,1
1225695945,0,0,13,90,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,1,0,0,0,1,0.581150370267055,0,0
1225708391,0,0,4904,10660,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,0,0,0,0,0,1,0,1,0,0,1.58707620580301,0,0
1225712515,0,0,191,936,0,0,0,0,0,0,0,0,1,0,1,0,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.286418808732207,0,0
1225712563,0,0,7795,32986,0,0,0,0,0,0,0,0,1,0,0,1,3,3,0,1,0,0,0,0,1,0,1,0,0,0,1.48380019234973,0,0
1225712571,6,4,2153,4324,1,1,0,0,0,0,0.0027868091035764,9.250693802035152e-4,1,1,0,0,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.640266883515186,1,1
1225712591,0,0,7390,15217,0,0,0,0,0,0,0,0,1,1,0,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.439563661906294,0,1
1225712595,4,13,11257,27725,1,1,0,0,0,0,3.5533445855911875e-4,4.688908926961226e-4,1,1,1,1,3,3,0,1,0,0,0,0,1,0,1,0,0,0,1.6863145093829,0,1
1225712633,0,8,3339,11857,0,1,0,0,0,0,0,6.747069241798094e-4,1,0,1,0,3,3,1,0,0,0,0,0,0,1,1,0,0,0,1.45196833959979,0,0
1225712641,0,0,19334,53381,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,1,0,0,0,0,1,0,1,0,0,2.33078416556824,0,0
1225715765,0,0,3428,9133,0,0,0,0,0,0,0,0,0,1,1,1,4,3,0,1,0,0,0,0,1,0,0,0,0,1,1.10021101128718,0,1
1225716215,0,0,8854,35059,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,2.749279381064,0,0
1225717767,0,0,1,1723,0,0,0,0,0,0,0,0,1,1,0,1,2,4,0,1,0,0,0,0,1,0,1,0,0,0,0.438438441963541,0,0
1225718543,0,2,1283,3989,0,1,0,0,0,0,0,5.01378791677112e-4,0,0,1,0,2,2,1,0,0,0,0,0,0,1,0,1,0,0,2.0291041476539,0,0
1225726673,0,0,5712,11314,0,0,0,0,0,0,0,0,1,1,0,1,3,4,1,0,0,0,0,1,0,0,0,0,1,0,0.898404137475721,1,1
1225728057,0,0,575,480,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,0,0,0,1,0,0,0,1,0.102586250700567,0,0
1225737333,51,370,4064,11388,1,1,5,108,5,1,0.01254921259842519,0.03249034070951879,0,1,1,0,2,4,0,0,1,0,0,0,0,1,0,0,0,1,0.144575350591221,1,1
1225748203,1,7,15111,38119,1,1,0,6,0,1,6.617695718350871e-5,1.8363545738345704e-4,1,1,0,0,3,2,0,1,0,0,0,0,0,1,0,0,1,0,4.100598076175,0,1
1225748781,5,6,3892,14143,1,1,1,4,1,1,0.00128468653648509,4.242381390086969e-4,0,0,1,1,4,4,0,0,1,0,1,0,0,0,0,0,0,1,0.629673231870103,0,0
1225748787,0,0,551,1008,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0.475047979728328,1,1
1225748789,1,4,9516,25404,1,1,0,2,0,1,1.0508617065994117e-4,1.574555188159345e-4,0,0,1,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.35664479654187897,0,0
1225748801,0,0,1581,3448,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,0,0,0,1,0,1,0,0,0.717401372221442,0,0
1225748805,1,5,37996,63183,1,1,0,0,0,0,2.6318559848405097e-5,7.91352104205245e-5,1,1,0,0,3,3,1,0,0,0,0,0,0,1,1,0,0,0,1.76814644521303,0,1
1225748807,0,0,4209,5024,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.343206470440525,0,0
1225748809,32,92,3512,5934,1,1,3,23,3,1,0.00911161731207289,0.01550387596899224,0,1,1,0,2,4,0,1,0,0,0,0,0,1,0,1,0,0,0.919399750246043,1,1
1225748821,0,1,2037,4347,0,1,0,0,0,0,0,2.300437083045779e-4,0,0,1,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.313399425515412,0,0
1225748827,0,0,26,185,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,4.87510179032892,0,1
1225748841,1,0,14326,36779,1,0,0,0,0,0,6.980315510261064e-5,0,1,0,1,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.254154838088786,0,0
1225748849,286,707,2502,6991,1,1,44,140,44,1,0.11430855315747404,0.10113002431697896,0,1,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.102586250700567,1,1
1225748851,0,0,5035,19928,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,1,0,0,0,0,0,1,1,0,0,0,1.10845282283295,0,0
1225751389,0,0,96,215,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,1,0,0,0,0,0,1,0,0,0,1,1.00880622515003,0,0
1225751653,0,14,465,2406,0,1,0,2,0,1,0,0.00581878636741479,0,1,1,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.325094176498252,0,1
1225751901,0,0,217,775,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,1,0,0,1,0,0,0,0,0,0,1,0.470082309313646,0,0
1225765177,1,7,8022,21508,1,1,0,1,0,1,1.2465719272001995e-4,3.25460293844151e-4,0,0,1,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.325094176498252,0,0
1225769659,0,0,18,10,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0,0,1,0,0,0,0,1,1.35387671761406,0,0
1225776227,0,7,14290,41915,0,1,0,0,0,0,0,1.6700465227245616e-4,0,1,1,0,1,4,0,1,0,0,0,0,0,1,0,0,0,1,0.102586250700567,0,1
1225790465,7,16,8137,19649,1,1,0,0,0,0,8.602679120068822e-4,8.142908036032368e-4,1,1,0,0,4,3,0,1,0,0,0,0,0,1,1,0,0,0,1.48760825616825,1,1
1225790493,1,0,17351,61262,1,0,0,0,0,0,5.7633565788715346e-5,0,1,0,0,0,3,2,1,0,0,0,0,0,0,1,1,0,0,0,3.91607263294667,0,0
1225790501,1,118,2727,8083,1,1,0,29,0,1,3.667033370003667e-4,0.0145985401459854,0,1,1,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.453484366088073,1,1
1225790509,0,0,11456,28410,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.313399425515412,0,0
1225792045,0,0,1370,4485,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,1,0,0,0,1,1,0,0,0,1.69762752430576,0,0
1225793291,0,0,15,936,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0.400048201733562,0,1
1225793293,0,0,5342,10963,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.306351595169879,0,0
1225793301,0,1,201,1027,0,1,0,0,0,0,0,9.737098344693282e-4,0,1,1,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.325094176498252,1,1
1225794979,3,5,17357,37251,1,1,0,1,0,1,1.7284092873192373e-4,1.3422458457491073e-4,0,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.282634479977616,0,0
1225801599,0,0,1604,9913,0,0,0,0,0,0,0,0,1,0,0,0,4,4,1,0,0,0,0,0,0,1,0,0,1,0,0.744124932515911,0,0
1225803405,0,0,1235,3094,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,0,0,0,0,0,0,1,0,0,0,1,0.48588328447368,0,1
1225803507,1,0,258,508,1,0,0,0,0,0,0.00387596899224806,0,1,0,1,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.254154838088786,0,0
1225823995,0,5,283,1903,0,1,0,0,0,0,0,0.00262743037309511,0,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.282634479977616,0,0
1225824005,0,0,111,395,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,1,0,0,0,0,1,3.04132680376987,0,0
1225824007,53,84,15172,30131,1,1,0,0,0,0,0.00349327708937516,0.00278782649098934,0,1,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.617671031292985,1,1
1225824013,0,0,2571,5364,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,1,0,0,0,0,0,1,0,1,0,0,0.142195321852706,0,1
1225824029,9,22,7736,16443,1,1,0,0,0,0,0.00116339193381592,0.00133795536094386,0,1,1,1,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0.542541803531209,0,1
1225824035,0,0,2138,2858,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,1,0,0,0,0,1,0,1,0,0,1.21674903799042,0,0
1225826105,0,2,211,631,0,1,0,0,0,0,0,0.00316957210776545,0,0,1,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.233968220701252,0,0
1225826801,0,0,5712,17631,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,1,0,0,0,0,0,1,0,0,0,1,0.150120731892471,1,1
1225828287,6,4,2688,7907,1,1,0,1,0,1,0.00223214285714285,5.058808650562792e-4,0,1,1,0,3,4,0,0,1,0,0,0,0,1,0,1,0,0,0.72306602253069,1,1
1225851533,0,0,1125,1787,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,1,0,0,0,1,0.261738939771077,0,0
1225869611,0,0,1696,3690,0,0,0,0,0,0,0,0,1,0,0,0,3,4,1,0,0,0,0,0,0,1,0,0,1,0,0.57742265737329,0,0
1225869637,0,1,15066,37279,0,1,0,1,0,1,0,2.6824753882883125e-5,1,1,1,0,2,4,1,0,0,0,0,0,0,1,1,0,0,0,0.83156422345844,1,1
1225869907,0,0,628,3617,0,0,0,0,0,0,0,0,1,0,1,0,4,4,1,0,0,0,0,0,0,1,0,0,1,0,0.937128075382479,0,1
1225872899,0,0,2049,8809,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,1,0,1,0,0,0,0,0,0,1,0.898860898538539,0,0
1225873771,4,5,1893,3478,1,1,2,1,2,1,0.00211304807184363,0.00143760782058654,0,0,1,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.339698164001695,0,0
1225882147,0,1,2991,6806,0,1,0,0,0,0,0,1.4692918013517486e-4,0,0,0,0,2,3,0,0,0,1,0,0,0,1,0,0,0,1,1.96677788408453,0,0
1225894085,0,0,844,2219,0,0,0,0,0,0,0,0,1,0,1,0,3,3,0,1,0,0,0,0,0,1,1,0,0,0,0.943035698805773,0,0
1225894219,0,0,1881,7223,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0,1,0,0,0,0,0,1,0,0,0,1,0.325094176498252,1,1
1225894405,1,1,10425,34848,1,1,0,0,0,0,9.592326139088728e-5,2.869605142332415e-5,1,0,0,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.310552194614502,0,0
1225907353,0,0,344,2184,0,0,0,0,0,0,0,0,1,0,0,1,3,3,0,1,0,0,0,0,1,0,1,0,0,0,1.05099681506017,0,0
1225907361,0,0,2180,8950,0,0,0,0,0,0,0,0,1,1,1,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,2.47470575315365,0,1
1225907375,6,6,767,2331,1,1,0,0,0,0,0.00782268578878748,0.00257400257400257,0,1,1,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.460969292671476,1,1
1225907395,0,0,172,453,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.442290388841594,0,0
1225907397,0,0,611,10479,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,1,0,0,0,0,1,0,0,0,1,0.309834835423125,0,0
1225907401,0,0,615,2368,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,1,0,0,0,0,0,1,1,0,0,0,1.31581974294041,0,0
1225907405,10,347,79983,134939,1,1,1,1,1,1,1.2502656814573096e-4,0.00257153232201216,0,1,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.156835481669034,1,1
1225907407,0,1,13374,23038,0,1,0,0,0,0,0,4.340654570709263e-5,0,0,0,0,4,3,0,1,0,0,0,0,0,1,0,0,0,1,0.945635981060983,0,0
1225910501,1,0,6177,11381,1,0,0,0,0,0,1.6189088554314392e-4,0,0,0,1,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.231307077337476,0,0
1225910509,0,0,0,16,0,0,0,0,0,0,NA,0,0,0,0,0,3,3,0,1,0,0,0,0,0,1,0,0,0,1,0.945635981060983,0,0
1225910513,3,9,323,605,1,1,0,0,0,0,0.00928792569659442,0.01487603305785124,0,1,1,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.273768853362042,1,1
1225911405,1,0,2965,9326,1,0,0,0,0,0,3.372681281618887e-4,0,0,0,1,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.253601533813438,0,0
1225912911,0,0,147,1114,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,0,0,0,0,0,1,0,0,0,1,2.07796424948739,0,1
1225929083,0,0,21239,53044,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,1,2.46670523839869,0,1
1225929521,0,5,17119,43233,0,1,0,0,0,0,0,1.156523951611038e-4,0,0,0,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0.102586250700567,0,0
1225929613,0,0,207,1053,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,1,0,0,0,0,0,1,1,0,0,0,0.164949169506969,1,1
1225931989,0,0,6476,3559,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,2.14251352953621,0,0
1225932121,0,0,4,262,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,0,0,0,0,0,1,0,1,0,0,3.11150983967508,0,0
1225935059,0,0,405,325,0,0,0,0,0,0,0,0,1,0,1,0,4,3,0,1,0,0,0,0,0,1,0,0,1,0,0.969322584000902,0,0
1225937995,0,0,1966,2346,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0.626921339888885,0,0
1225938351,0,0,64,342,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,0,0,0,0,0,1,1,0,0,0,0.583204114854061,0,0
